
India;primary;Nebraska;EB2;04/28/2014;10/27/2014;10/28/2014;03/19/2015;regular;no;;;;approved;03/19/2015
India;primary;Nebraska;EB2;;11/17/2014;11/17/2014;;regular;;;;;approved;04/14/2015
India;primary;Texas;EB1C;11/26/2014;11/26/2014;11/26/2014;12/03/2014;regular;;;;;approved;04/15/2015
India;primary;Texas;EB1C;12/09/2014;12/09/2014;12/13/2014;;regular;no;;;;approved;04/14/2015
China;primary;Texas;EB1A;;04/13/2015;04/13/2015;;premium;;;;;pending;
China;primary;Nebraska;EB1C;;11/21/2014;11/21/2014;;regular;no;;;;approved;04/15/2015
India;primary;Texas;EB2;03/27/2014;10/08/2014;10/21/2014;;regular;no;;;;approved;04/13/2015
India;primary;Nebraska;EB2;04/16/2014;10/23/2014;10/27/2014;10/27/2014;regular;no;;;;approved;04/15/2015
India;primary;Nebraska;EB2;08/27/2014;04/07/2015;04/07/2015;04/07/2015;premium;no;;;;approved;04/15/2015
Georgia;primary;Texas;EB2-NIW;;05/15/2014;05/15/2014;;regular;;;;;approved;04/03/2015
India;primary;Texas;EB2;05/23/2013;01/28/2015;01/28/2015;01/28/2015;premium;no;;;;approved;02/02/2015
India;primary;Nebraska;EB1C;;11/19/2014;11/19/2014;;regular;;;;;approved;04/14/2015
India;primary;Texas;EB3;10/25/2011;08/13/2012;08/13/2012;;regular;no;;;;approved;11/20/2012
India;primary;Texas;EB2;12/10/2013;07/08/2014;07/08/2014;;premium;yes;07/14/2014;The essence of the RFE is that... more;08/08/2014;approved;08/11/2014
India;primary;Texas;EB1A;09/30/2013;09/30/2013;09/30/2013;;regular;yes;04/01/2014;Fulfill only two criteria.;06/17/2014;approved;04/14/2015
India;primary;Texas;EB2;;07/08/2014;07/08/2014;;regular;no;;;;approved;03/04/2015
India;primary;Texas;EB2;02/21/2014;08/19/2014;08/21/2014;;regular;yes;03/11/2015;Company's 2014 tax return;04/02/2015;approved;04/13/2015
India;primary;Vermont;EB2;02/24/2012;07/02/2012;07/07/2012;08/20/2012;regular;;;;;approved;08/20/2012
India;primary;Texas;EB1A;;11/17/2010;11/17/2010;;regular;;;;;pending;
India;primary;Texas;EB2-NIW;;03/24/2015;03/26/2015;04/02/2015;regular;;;;;pending;
India;primary;Texas;EB2;09/29/2010;09/03/2010;09/10/2010;;regular;yes;;;;approved;02/03/2012
Thailand;primary;Texas;EB2;04/27/2013;03/20/2015;03/23/2015;;premium;yes;04/01/2015;They asked for the transcripts... more;04/09/2015;approved;04/13/2015
India;primary;Nebraska;EB1C;11/21/2014;11/21/2014;11/21/2014;12/01/2014;regular;;;;;approved;04/09/2015
India;primary;Texas;EB2-NIW;08/11/2014;08/09/2014;08/11/2014;;regular;no;;;;approved;04/13/2015
India;primary;Texas;EB1A;02/22/2015;02/22/2015;02/22/2015;;regular;no;;;;approved;04/13/2015
India;primary;Nebraska;EB2;12/01/2007;09/05/2014;09/05/2014;;regular;no;;;;pending;
Pakistan;primary;Texas;EB2;10/09/2013;06/30/2014;07/22/2014;02/01/2015;regular;no;;;;approved;02/02/2015
India;primary;Nebraska;EB2;04/22/2009;04/03/2015;04/08/2015;;premium;no;;;;approved;04/13/2015
United Kingdom;primary;Nebraska;EB1C;11/21/2014;11/20/2014;11/21/2014;;regular;;;;;approved;04/13/2015
India;primary;Vermont;EB2;07/29/2013;03/11/2015;03/11/2015;;premium;;;;;approved;03/19/2015
South Korea;primary;Nebraska;EB2-NIW;;12/11/2014;12/12/2014;12/16/2014;regular;;;;;approved;04/08/2015
India;primary;Texas;EB2;04/24/2013;04/13/2015;04/13/2015;;regular;;;;;pending;
India;primary;Texas;EB2-NIW;12/04/2014;12/04/2014;12/04/2014;;regular;;;;;pending;
Canada;primary;Texas;EB2;;03/24/2015;03/25/2015;03/27/2015;premium;no;;;;approved;03/27/2015
China;primary;Texas;EB1A;;04/09/2014;04/09/2014;;premium;yes;08/05/2014;;;denied;01/07/2015
India;primary;Texas;EB1C;;11/02/2014;11/05/2014;;regular;yes;01/10/2015;Company documents.;03/05/2015;approved;03/26/2015
India;primary;Texas;EB2;;07/15/2014;07/16/2014;07/18/2014;regular;no;;;;approved;04/03/2015
Congo (DR);primary;Texas;EB2-NIW;;07/07/2014;07/10/2014;;regular;no;;;;approved;04/10/2015
United Kingdom;primary;Texas;EB1C;;02/08/2015;02/11/2015;;regular;no;;;;approved;04/01/2015
India;primary;Nebraska;EB1A;03/19/2015;03/18/2015;03/18/2015;03/30/2015;premium;no;;;;approved;04/09/2015
India;primary;Texas;EB1C;11/28/2014;11/28/2014;11/28/2014;12/04/2014;regular;no;;;;approved;04/10/2015
India;primary;Texas;EB2;10/28/2010;08/27/2014;09/01/2014;;regular;;;;;approved;04/10/2015
Taiwan;primary;Nebraska;EB2;09/29/2014;04/03/2015;04/08/2015;;premium;no;;;;approved;04/10/2015
Malaysia;dependent;Nebraska;EB2;;04/03/2015;04/08/2015;;premium;no;;;;approved;04/10/2015
Spain;primary;Nebraska;EB3;03/18/2014;11/19/2014;11/19/2014;;regular;;;;;approved;04/10/2015
South Africa;primary;Nebraska;EB2;01/10/2014;07/14/2014;07/14/2014;07/17/2014;regular;yes;02/12/2015;;03/27/2015;approved;04/08/2015
India;primary;Nebraska;EB1C;11/12/2014;11/12/2014;11/12/2014;11/14/2014;regular;;;;;approved;04/10/2015
India;primary;Texas;EB3;07/21/2013;04/10/2014;04/14/2014;;regular;yes;12/17/2014;University transcripts;01/12/2015;approved;02/02/2015
India;primary;Texas;EB2;10/08/2014;03/27/2015;03/28/2015;;premium;;;;;approved;04/06/2015
South Korea;primary;Nebraska;EB2;10/21/2014;04/04/2015;04/07/2015;04/07/2015;premium;no;;;;approved;04/09/2015
Nepal;primary;Nebraska;EB3;09/05/2014;03/13/2015;03/16/2015;03/18/2015;premium;;;;;approved;03/18/2015
India;primary;Nebraska;EB2;02/22/2013;01/23/2014;01/27/2014;01/27/2014;premium;no;;;;approved;01/27/2014
India;primary;Texas;EB3;02/25/2014;09/12/2014;09/15/2014;09/16/2014;regular;no;;;;approved;04/09/2015
India;primary;Vermont;EB3;04/11/2011;08/01/2011;10/01/2011;;regular;;;;;approved;10/01/2011
India;primary;Nebraska;EB1A;;10/23/2014;10/28/2014;;regular;no;;;;approved;04/09/2015
India;primary;Texas;EB2;06/25/2013;03/03/2015;03/04/2015;;premium;no;;;;approved;03/14/2015
Israel;primary;Texas;EB1C;11/07/2014;11/07/2014;11/07/2014;;regular;;;;;approved;02/05/2015
India;primary;Texas;EB2;11/21/2006;08/28/2014;09/03/2014;;premium;yes;10/23/2014;NOID Rfe issued to clarify deg... more;11/22/2014;approved;12/01/2014
India;primary;Nebraska;EB2;04/02/2013;11/21/2014;11/21/2014;;regular;no;;;;approved;04/08/2015
India;primary;Texas;EB1A;03/19/2015;03/19/2015;03/31/2015;;premium;no;;;;approved;04/08/2015
India;primary;Texas;EB2;03/24/2014;09/15/2014;09/16/2014;09/17/2014;regular;;;;;approved;04/08/2015
India;primary;Texas;EB2;01/18/2013;09/03/2014;09/03/2014;09/05/2014;regular;no;;;;approved;04/08/2015
India;primary;Texas;EB3;08/26/2010;01/18/2011;01/19/2011;;regular;no;;;;approved;06/10/2011
India;primary;Texas;EB2;05/24/2013;07/08/2014;07/08/2014;;premium;yes;02/03/2015;2013 and 2014 Company Tax Docs... more;03/30/2015;approved;04/08/2015
India;primary;California;EB2;10/02/2014;04/01/2015;04/02/2015;04/02/2015;premium;no;;;;approved;04/07/2015
India;primary;Texas;EB2;01/29/2014;10/20/2014;10/23/2014;;regular;;;;;pending;
Saudi Arabia;primary;Texas;EB2-NIW;;04/11/2014;04/11/2014;12/22/2014;regular;yes;12/22/2014;Re-issue contract;;approved;04/06/2015
India;primary;Texas;EB2;;01/29/2015;02/02/2015;02/03/2015;premium;no;;;;approved;02/05/2015
India;primary;Texas;EB2;02/21/2013;09/01/2014;09/03/2014;;regular;no;;;;approved;04/06/2015
India;primary;Texas;EB2;01/15/2013;10/01/2014;10/01/2014;;regular;;;;;approved;04/07/2015
Belgium;primary;Texas;EB2;01/31/2014;08/06/2014;08/07/2014;08/13/2014;regular;;;;;approved;04/07/2015
Iran;primary;Nebraska;EB2;;03/30/2015;03/31/2015;;premium;;;;;approved;04/07/2015
India;primary;Texas;EB1C;;12/16/2014;12/16/2014;;regular;;;;;approved;04/06/2015
Taiwan;primary;Nebraska;EB2-NIW;;11/02/2014;11/05/2014;11/05/2014;regular;;;;;approved;04/07/2015
India;primary;Texas;EB2;01/08/2014;08/07/2014;08/07/2014;08/11/2014;regular;;;;;approved;03/30/2015
India;primary;Nebraska;EB2;;11/05/2014;11/05/2014;11/07/2014;regular;no;;;;approved;04/07/2015
India;primary;Texas;EB2;01/25/2011;04/22/2011;04/25/2011;;regular;yes;08/02/2011;Recently my company office add... more;10/28/2011;pending;
India;primary;Texas;EB2;;07/10/2014;07/18/2014;;premium;;;;;approved;07/21/2014
India;primary;Nebraska;EB2;06/18/2014;01/27/2015;01/28/2015;01/28/2015;premium;no;;;;approved;02/02/2015
India;primary;Nebraska;EB2;05/24/2013;03/27/2015;03/30/2015;04/01/2015;premium;no;;;;approved;04/07/2015
India;primary;Texas;EB2;03/30/2014;09/16/2014;09/22/2014;10/16/2014;regular;no;;;;approved;04/01/2015
India;primary;Texas;EB2;;09/09/2014;09/16/2014;;regular;;;;;approved;04/03/2015
India;primary;Texas;EB2;06/05/2014;02/11/2015;02/12/2015;02/12/2015;premium;no;;;;approved;02/20/2015
India;primary;Nebraska;EB2;08/27/2014;02/20/2015;02/23/2015;02/27/2015;premium;;;;;approved;04/07/2015
India;primary;Texas;EB2;10/18/2013;07/28/2014;07/28/2014;;regular;no;;;;approved;04/06/2015
India;primary;Texas;EB2;;10/04/2014;10/10/2014;;regular;no;;;;approved;04/07/2015
India;primary;Texas;EB2;02/26/2014;10/01/2014;10/08/2014;;regular;no;;;;approved;04/03/2015
India;primary;California;EB2;10/30/2013;07/24/2014;07/24/2014;;regular;yes;02/12/2015;;03/23/2015;denied;04/06/2015
Vietnam;primary;Texas;EB2-NIW;02/11/2014;02/11/2014;02/11/2014;;regular;yes;;;;approved;01/28/2015
India;primary;Nebraska;EB2;01/08/2014;11/05/2014;11/06/2014;;regular;;;;;approved;04/04/2015
Brazil;primary;Vermont;EB3;;12/27/2013;12/27/2013;;regular;;;;;approved;02/01/2015
India;primary;Texas;EB1C;10/07/2014;10/07/2014;10/07/2014;10/10/2014;regular;no;;;;approved;03/17/2015
India;primary;Nebraska;EB3;09/05/2014;02/27/2015;03/04/2015;;premium;no;;;;approved;03/11/2015
India;primary;Vermont;EB3;03/05/2014;09/14/2014;09/29/2014;;regular;;;;;approved;03/15/2015
United States;primary;Vermont;EB2;03/10/2012;03/10/2012;03/09/2012;;regular;;;;;approved;11/22/2012
India;primary;Vermont;EB2;;02/01/2015;02/12/2015;;regular;;;;;pending;
Turkey;primary;Texas;EB2;04/30/2014;10/26/2014;11/07/2014;11/13/2014;regular;no;;;;approved;03/19/2015
India;primary;Texas;EB2;;05/14/2014;05/16/2014;05/20/2014;regular;;11/10/2014;;01/22/2015;approved;02/17/2015
India;primary;Texas;EB2;01/15/2013;08/15/2014;08/18/2014;;regular;no;;;;approved;04/02/2015
China;primary;Nebraska;EB1C;11/10/2014;11/10/2014;11/10/2014;11/25/2014;regular;no;;;;approved;04/06/2015
India;primary;Nebraska;EB1C;11/14/2014;11/14/2014;11/14/2014;11/21/2014;regular;no;;;;approved;04/06/2015
India;primary;Texas;EB3;;06/23/2014;06/24/2014;;regular;yes;01/27/2015;Needed some more financial pro... more;03/03/2015;approved;03/17/2015
India;primary;Nebraska;EB2;12/17/2012;10/01/2013;10/01/2013;;regular;;;;;approved;01/04/2014
India;primary;Texas;EB2;09/02/2014;03/30/2015;03/31/2015;04/01/2015;premium;;;;;approved;04/02/2015
India;primary;Texas;EB2;08/20/2004;02/25/2015;03/04/2015;03/05/2015;premium;;;;;approved;03/11/2015
India;primary;Nebraska;EB2-NIW;;09/23/2011;09/30/2011;;regular;;;;;approved;03/01/2012
Israel;primary;Nebraska;EB2;05/21/2014;12/05/2014;12/08/2014;;premium;no;;;;approved;12/12/2014
India;primary;Nebraska;EB2;10/31/2013;10/31/2014;11/03/2014;11/05/2014;regular;no;;;;approved;03/30/2015
India;primary;Texas;EB2;11/07/2013;07/10/2014;07/10/2014;07/10/2014;regular;yes;02/07/2015;Company RFE;;approved;04/02/2015
Denmark;primary;Nebraska;EB1A;01/13/2015;01/12/2015;01/13/2015;01/22/2015;premium;;;;;approved;01/22/2015
India;primary;Texas;EB2;04/10/2014;11/03/2014;11/04/2014;11/05/2014;regular;no;;;;pending;
India;primary;Texas;EB2;;03/27/2015;03/27/2015;03/27/2015;premium;no;;;;approved;04/02/2015
India;primary;Texas;EB2;01/09/2014;07/26/2014;07/28/2014;07/30/2014;regular;no;;;;approved;04/02/2015
India;primary;Texas;EB2;07/15/2013;07/18/2014;07/24/2014;;regular;;;;;approved;04/02/2015
Philippines;primary;Nebraska;EB3;03/15/2011;07/26/2011;09/14/2011;;regular;;;;;approved;12/28/2011
China;primary;Nebraska;EB2;;11/13/2014;11/25/2014;;regular;no;;;;approved;04/02/2015
India;primary;Texas;EB2;05/22/2014;11/18/2014;11/01/2014;;regular;;;;;pending;
India;primary;Texas;EB2;11/15/2013;07/18/2014;07/22/2014;07/28/2014;regular;;;;;approved;02/10/2015
Poland;primary;Nebraska;EB2-NIW;;10/28/2014;10/31/2014;;regular;;;;;approved;04/02/2015
India;primary;Texas;EB2;02/01/2010;04/18/2014;04/18/2014;04/28/2014;premium;;;;;approved;05/27/2014
India;primary;Texas;EB2;02/01/2010;07/26/2010;07/26/2010;02/17/2011;premium;;;;;approved;04/01/2011
India;primary;Texas;EB2;02/24/2013;09/23/2014;09/25/2014;09/26/2014;premium;yes;03/20/2015;USCIS is requesting we show th... more;;pending;
Serbia;primary;Nebraska;EB1B;;10/28/2014;10/29/2014;;regular;no;;;;approved;04/01/2015
India;primary;Texas;EB1C;12/01/2014;11/22/2014;11/18/2014;;regular;;;;;approved;03/06/2015
India;primary;California;EB2;08/23/2013;08/20/2013;08/23/2013;;premium;no;;;;approved;08/28/2013
India;primary;Nebraska;EB2;09/02/2014;03/02/2015;03/03/2015;;premium;yes;03/11/2015;1)About my experience letter, ... more;03/30/2015;approved;04/01/2015
India;primary;Nebraska;EB1C;01/29/2014;01/29/2014;01/29/2014;;regular;;;;;pending;
India;primary;Texas;EB2;07/17/2014;03/18/2015;03/20/2015;;premium;no;;;;approved;03/31/2015
India;primary;Nebraska;EB2;12/15/2013;11/09/2014;11/10/2014;11/10/2014;regular;no;;;;approved;03/31/2015
India;primary;Nebraska;EB1C;10/06/2014;10/06/2014;10/06/2014;;regular;no;;;;pending;
Poland;primary;Texas;EB2;10/21/2013;03/19/2015;03/20/2015;03/20/2015;premium;;;;;approved;03/25/2015
South Korea;primary;Nebraska;EB1B;11/04/2014;11/03/2014;11/04/2014;11/14/2014;regular;no;;;;approved;03/31/2015
South Korea;primary;Nebraska;EB2;;10/13/2014;10/14/2014;;regular;;;;;approved;03/31/2015
Canada;primary;Nebraska;EB1C;08/18/2014;08/15/2014;08/18/2014;08/26/2014;regular;no;;;;approved;03/31/2015
India;primary;Texas;EB1C;;12/16/2014;12/17/2014;;regular;;;;;approved;03/13/2015
India;primary;Vermont;EB2;09/08/2012;11/20/2012;11/22/2012;01/12/2013;regular;no;;;;approved;01/10/2013
India;primary;Texas;EB3;01/01/2014;11/04/2014;11/05/2014;11/07/2014;premium;;;;;approved;03/16/2015
India;primary;California;EB2;08/05/2014;02/25/2015;02/27/2015;;premium;no;;;;approved;03/30/2015
India;primary;Texas;EB1C;;05/09/2014;05/09/2014;05/16/2014;regular;;;;;approved;03/04/2015
India;primary;Texas;EB3;10/02/2014;03/23/2015;03/24/2015;03/27/2015;premium;;;;;approved;03/27/2015
Canada;primary;Texas;EB3;02/07/2013;09/02/2014;09/04/2014;09/12/2014;regular;;;;;approved;03/30/2015
India;primary;Nebraska;EB1C;;10/31/2014;11/03/2014;;regular;no;;;;approved;03/30/2015
India;primary;Nebraska;EB3;03/03/2014;10/19/2014;10/24/2014;10/24/2014;regular;no;;;;approved;03/30/2015
Iran;primary;Nebraska;EB2;12/07/2012;07/15/2014;07/23/2014;07/24/2014;regular;yes;03/17/2015;Finally, I got my I-140 Approv... more;;approved;03/27/2015
South Korea;primary;Nebraska;EB3;04/04/2014;10/24/2014;10/24/2014;10/27/2014;regular;no;;;;approved;03/30/2015
Russia;primary;Texas;EB2;02/12/2013;09/11/2014;09/11/2014;;regular;no;;;;approved;03/24/2015
China;primary;Nebraska;EB1C;;08/29/2014;08/29/2014;;regular;;;;;approved;03/30/2015
India;primary;Dallas;EB2;10/18/2008;08/19/2014;09/05/2014;01/16/2015;regular;no;;;;approved;01/16/2015
India;primary;Nebraska;EB2;05/07/2014;10/10/2014;11/03/2014;;regular;no;;;;approved;03/27/2015
United States;primary;Nebraska;EB2-NIW;;10/28/2014;10/28/2014;;regular;no;;;;approved;03/27/2015
China;primary;Texas;EB2;;03/10/2015;03/12/2015;;premium;;;;;approved;03/24/2015
India;primary;Nebraska;EB2;08/31/2013;10/07/2014;10/07/2014;;regular;;;;;approved;03/27/2015
Iran;primary;Nebraska;EB2-NIW;;10/27/2014;11/03/2014;10/30/2014;regular;no;;;;approved;03/27/2015
India;primary;Texas;EB2;03/10/2015;03/10/2015;03/10/2015;03/11/2015;premium;no;;;;approved;03/23/2015
United Kingdom;primary;Texas;EB2;06/16/2014;02/03/2015;02/04/2015;;premium;yes;02/13/2015;Experience letters not accepte... more;03/09/2015;approved;03/26/2015
India;primary;Texas;EB2;;03/03/2015;03/03/2015;;premium;yes;03/07/2015;Needed 4 years of college degr... more;03/15/2015;approved;03/19/2015
India;primary;Vermont;EB2;03/25/2011;08/25/2014;08/28/2014;;regular;no;;;;approved;03/26/2015
India;primary;Texas;EB2;07/31/2014;02/13/2015;02/17/2015;;regular;no;;;;approved;03/18/2015
India;primary;Texas;EB1B;02/23/2015;02/19/2015;02/19/2015;;regular;no;;;;approved;03/26/2015
India;primary;Texas;EB1C;;09/10/2014;09/11/2014;;regular;;;;;approved;03/06/2015
Taiwan;primary;Nebraska;EB2;02/26/2014;08/27/2014;08/29/2014;09/04/2014;regular;yes;03/12/2015;Asking for experience letters ... more;03/24/2015;approved;03/26/2015
India;primary;Nebraska;EB2;08/01/2014;03/19/2015;03/20/2015;;premium;no;;;;approved;03/26/2014
Iran;primary;Texas;EB2-NIW;;12/01/2014;12/01/2014;;regular;;;;;pending;
India;primary;Texas;EB2;05/02/2014;11/07/2014;11/12/2014;11/12/2014;regular;;;;;pending;
United States;primary;Texas;EB2;12/28/2010;01/05/2011;01/06/2011;04/11/2011;regular;;;;;approved;06/05/2011
India;primary;Nebraska;EB1A;02/01/2015;02/01/2015;02/03/2015;;premium;;;;;pending;
India;primary;Nebraska;EB3;09/15/2014;03/20/2015;03/25/2015;;premium;;;;;approved;03/26/2015
India;primary;Nebraska;EB1C;07/09/2014;07/08/2014;07/09/2014;;regular;;;;;approved;03/26/2015
India;primary;Nebraska;EB2;06/11/2011;11/26/2014;11/28/2014;12/04/2014;regular;no;;;;approved;03/26/2015
China;primary;Nebraska;EB2;04/01/2014;10/21/2014;10/24/2014;;regular;;;;;approved;03/25/2015
India;primary;Texas;EB2;;03/11/2015;03/12/2015;03/13/2015;premium;;;;;approved;03/25/2015
India;primary;Texas;EB2;04/24/2013;03/11/2015;03/12/2015;03/13/2015;premium;;;;;approved;03/25/2015
India;primary;Nebraska;EB2;09/19/2014;03/13/2015;03/18/2015;03/23/2015;premium;no;;;;approved;03/25/2015
India;primary;Texas;EB2;08/28/2013;08/12/2014;08/12/2014;;regular;;;;;approved;03/20/2015
India;primary;Texas;EB3;09/18/2014;03/20/2015;03/23/2015;03/24/2015;premium;;;;;approved;03/25/2015
India;primary;Texas;EB1C;02/02/2015;02/02/2015;02/02/2015;;regular;;;;;pending;
Nepal;primary;Texas;EB2;08/05/2014;03/16/2015;03/17/2015;03/17/2015;premium;no;;;;approved;03/25/2015
Bangladesh;primary;Nebraska;EB2;09/25/2014;03/13/2015;03/23/2015;03/23/2015;premium;no;;;;approved;03/25/2015
Venezuela;primary;Nebraska;EB1A;09/05/2014;08/30/2014;09/05/2014;09/09/2014;regular;yes;02/04/2015;It was actually deemed a Noid ... more;03/04/2015;approved;03/25/2015
India;primary;Texas;EB2;09/09/2014;03/16/2015;03/17/2015;03/17/2015;premium;;;;;approved;03/23/2015
India;primary;Vermont;EB2;08/07/2012;01/12/2014;01/21/2014;;premium;no;;;;approved;02/25/2014
India;primary;Texas;EB2;07/03/2013;03/11/2015;03/11/2015;03/12/2015;premium;no;;;;approved;03/24/2015
India;primary;Texas;EB3;04/22/2013;02/12/2015;02/13/2015;03/03/2015;premium;yes;03/16/2015;Previous employer experience s... more;03/23/2015;approved;03/24/2015
India;primary;Texas;EB1C;;06/06/2014;06/09/2014;;regular;no;;;;approved;03/23/2015
Singapore;primary;Texas;EB2;02/06/2013;10/10/2014;10/14/2014;;regular;;;;;approved;03/24/2015
India;primary;Nebraska;EB1B;11/07/2014;11/03/2014;11/07/2014;;regular;no;;;;approved;03/24/2015
Taiwan;primary;Texas;EB2;09/26/2014;03/10/2015;03/13/2015;03/16/2015;premium;no;;;;approved;03/23/2015
India;primary;Texas;EB1A;05/15/2014;05/08/2014;05/14/2014;;regular;yes;08/21/2014;Evidence to support original c... more;10/06/2014;approved;12/15/2014
Nigeria;primary;Texas;EB2;04/17/2013;12/16/2014;12/17/2014;;premium;no;;;;approved;12/23/2014
India;primary;Texas;EB2;;02/25/2015;02/26/2015;;premium;yes;03/04/2015;Ability to Pay;03/11/2015;approved;03/23/2015
India;primary;Texas;EB2;;08/13/2014;08/13/2014;;regular;;;;;approved;03/04/2015
Bangladesh;primary;Texas;EB2;07/19/2013;08/20/2014;08/22/2014;08/26/2014;regular;no;;;;approved;03/23/2015
India;primary;Texas;EB2;09/06/2013;07/23/2014;07/24/2014;07/28/2014;regular;yes;02/20/2015;Ability to pay ;03/06/2015;approved;03/23/2015
India;primary;Nebraska;EB1C;;05/23/2014;05/23/2014;;regular;yes;;;;approved;01/10/2015
India;primary;Texas;EB2;;01/20/2015;01/20/2015;;regular;;;;;pending;
India;primary;Vermont;EB2;;12/16/2014;02/27/2014;;regular;;;;;approved;02/07/2015
India;primary;Texas;EB2;;08/08/2014;08/08/2014;;regular;;;;;pending;
Singapore;primary;Nebraska;EB2;04/17/2014;11/03/2014;11/07/2014;;regular;;;;;approved;03/23/2015
India;primary;Nebraska;EB2;06/30/2011;10/28/2014;10/29/2014;10/31/2014;regular;no;;;;approved;03/23/2015
India;primary;Nebraska;EB2;02/10/2014;10/28/2014;10/29/2014;;regular;no;;;;approved;03/18/2015
India;primary;Texas;EB2;12/09/2013;09/16/2014;09/16/2014;;regular;no;;;;approved;03/20/2015
Philippines;primary;Nebraska;EB3;08/11/2014;08/11/2014;08/11/2014;08/11/2014;regular;yes;12/24/2014;ability to pay;01/16/2015;approved;03/02/2015
South Korea;primary;Nebraska;EB2;04/21/2014;10/06/2014;10/07/2014;10/10/2014;regular;no;;;;approved;03/20/2015
India;primary;Texas;EB2;08/04/2014;03/11/2015;03/11/2015;03/11/2015;premium;no;;;;approved;03/20/2015
India;primary;Nebraska;EB1C;09/11/2014;09/11/2014;09/15/2014;09/16/2014;regular;no;;;;approved;02/03/2015
Pakistan;primary;Texas;EB2;10/28/2013;07/15/2014;07/16/2014;07/16/2014;regular;yes;12/06/2014;Ability to Pay.;03/04/2015;approved;03/18/2015
